building,prper,names,rents,locs2,schools,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,discribe
20栋,0.5元/平米/月,普康里,2,宜兴埠,,北辰,3号线天士力站,0,2000年,1315户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053067476/,板楼,13412,5,无开发商,容积率/1.6  绿化率/10%
7栋,0.5至0.56元/平米/月,丹凤里,7,果园新村,,北辰,,1,1994年,624户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052544052/,板楼,13637,5,无开发商,容积率/1.5  绿化率/10%
12栋,0.4元/平米/月,普发里,0,宜兴埠,,北辰,,0,1999年,516户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053066328/,板楼,13492,5,无开发商,容积率/1.6  绿化率/10%
18栋,1.5元/平米/月,双街新邨,9,双街,,北辰,,2,2008年,2038户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211063210811/,板楼,10906,5,无开发商,容积率/1.5  绿化率/10%
8栋,0.5元/平米/月,饶河里,1,集贤里,,北辰,,0,1980年,675户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053156172/,板楼,11578,5,无开发商,暂无容积率信息  暂无绿化率信息
24栋,2.8元/平米/月,天籁湾,0,双口镇,,北辰,,0,2012年,276户,天津创想物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211100049265/,板楼,9683,5,天津信地房地产开发有限公司,容积率/0.61  绿化率/40%
6栋,0.5元/平米/月,天穆东里,3,天穆镇,,北辰,,0,1982年,264户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052353470/,板楼,13237,5,天津市建委,容积率/1.5  绿化率/10%
11栋,0.5元/平米/月,集贤里（北辰区）,0,集贤里,,北辰,,0,1983年,346户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210281509203903/,板楼,10701,5,无开发商,暂无容积率信息  暂无绿化率信息
18栋,0.5元/平米/月,安达里,1,集贤里,,北辰,,0,1998年,921户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052491317/,板楼,10472,5,无开发商,暂无容积率信息  暂无绿化率信息
6栋,0.5元/平米/月,佳园新里,4,瑞景居住区,,北辰,1号线果酒厂站,1,1990年,516户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045393934/,板楼,13255,5,无开发商,容积率/1.5  绿化率/10%
12栋,0.75元/平米/月,青翠园,3,北仓镇,,北辰,,0,1999年,558户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053153271/,板楼,12561,6,无开发商,容积率/1.6  绿化率/10%
22栋,0.6元/平米/月,人民家园,8,瑞景居住区,佳宁里小学,北辰,1号线果酒厂站,1,2000年,1214户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045396807/,板楼,14872,6,无开发商,容积率/1.5  绿化率/10%
15栋,0.5元/平米/月,新华里(北辰区),5,果园新村,,北辰,,1,1992年,927户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051709899/,板楼,12905,6,无开发商,容积率/1.5  绿化率/10%
11栋,0.6元/平米/月,金玖家园,3,天穆镇,,北辰,,1,2010年,456户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052566244/,板楼,12869,6,无开发商,容积率/1.5  绿化率/10%
16栋,0.5元/平米/月,荔丰花园,0,宜兴埠,,北辰,,1,2009年,932户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052546707/,板楼,13660,6,无开发商,容积率/1.5  绿化率/10%
15栋,0.15元/平米/月,民宜里,3,宜兴埠,,北辰,3号线张兴庄站,1,1990年,1458户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045710336/,板楼,12682,6,无开发商,容积率/1.5  绿化率/10%
14栋,0.1元/平米/月,佳平里,2,瑞景居住区,佳春里小学,北辰,1号线果酒厂站,0,2000年,820户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051873997/,板楼,13588,5,无开发商,容积率/1.5  绿化率/10%
5栋,0.4元/平米/月,志和里,1,果园新村,,北辰,,0,1985年,270户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053181236/,板楼,12033,6,无开发商,容积率/1.5  绿化率/10%
11栋,0.5元/平米/月,泰来东里,4,集贤里,,北辰,,1,1982年,630户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053161113/,板楼,11666,6,无开发商,暂无容积率信息  暂无绿化率信息
31栋,0.5元/平米/月,宜鹏园,0,宜兴埠,,北辰,3号线宜兴埠站,0,2005年,1766户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053174152/,板楼,10292,6,无开发商,容积率/1.5  绿化率/10%
8栋,0.75元/平米/月,讷河里,7,集贤里,,北辰,,1,2002年,600户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053063163/,板楼,10326,6,无开发商,容积率/1.6  绿化率/10%
16栋,0.5元/平米/月,果园里,7,果园新村,,北辰,,0,2000年,803户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128621084388437/,板楼,11630,6,无开发商,暂无容积率信息  暂无绿化率信息
5栋,0.5元/平米/月,万科新城紫藤苑,1,宜兴埠,,北辰,3号线天士力站,0,2000年,21户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129640857842623/,板楼,15793,3,无开发商,容积率/1.5  绿化率/10%
8栋,1.2元/平米/月,美阳馨苑,2,天穆镇,,北辰,,0,2004年,232户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053757362/,板楼,15527,3,无开发商,容积率/1.6  绿化率/10%
20栋,1.8元/平米/月,都旺新城兰芳园,12,果园新村,,北辰,,1,2003年,1101户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052557682/,板楼,15544,3,无开发商,容积率/1.5  绿化率/10%
52栋,2.5至2.8元/平米/月,龙顺御墅,1,双街,,北辰,,0,2009年,523户,天津佳恒物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211100049104/,板楼,15608,3,天津顺潮房地产开发有限公司,容积率/0.6  绿化率/42%
5栋,0.5元/平米/月,栊翠里,0,瑞景居住区,,北辰,1号线果酒厂站,0,1990年,183户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051923618/,板楼,13771,3,天津建委,容积率/1.6  绿化率/10%
14栋,1.98元/平米/月,北辰新天地盛景湾,0,双街,,北辰,,0,2015年,1849户,暂无信息,http://tj.lianjia.com/xiaoqu/1211063480287/,板楼,6775,2,盛景集团,容积率/2.2  绿化率/40%
8栋,0.5元/平米/月,玉成里,2,宜兴埠,,北辰,3号线张兴庄站,0,1999年,434户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045730898/,板楼,12549,3,无开发商,容积率/1.5  绿化率/10%
3栋,1.2元/平米/月,万科新城紫薇苑,0,宜兴埠,,北辰,3号线天士力站,0,2000年,58户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129846669194175/,板楼,12140,3,无开发商,暂无容积率信息  暂无绿化率信息
12栋,0.75元/平米/月,普祥里,1,宜兴埠,,北辰,3号线天士力站,1,1997年,794户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053076200/,板楼,13250,3,无开发商,容积率/1.1  绿化率/24%
12栋,0.75元/平米/月,柴楼隆园,8,双街,,北辰,,0,2013年,1509户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211063200111/,板楼,11689,3,无开发商,容积率/1.5  绿化率/10%
5栋,1元/平米/月,天阳公寓,4,北仓镇,,北辰,,0,2006年,244户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051603952/,板楼,11262,3,无开发商,容积率/1.5  绿化率/10%
12栋,0.6元/平米/月,辽河园,1,天穆镇,,北辰,,0,2008年,864户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053059089/,塔楼,13274,3,无开发商,容积率/1.6  绿化率/10%
12栋,0.3元/平米/月,柳滩东里,2,天穆镇,,北辰,,0,1990年,708户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051856770/,板楼,11125,3,无开发商,容积率/1.5  绿化率/10%
42栋,2.8至4.8元/平米/月,半湾半岛,1,双街,,北辰,,0,2016年,1202户,天津融创物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211063557228/,板楼,11088,3,天津融耀置业发展有限公司,容积率/1.6  绿化率/40%
9栋,1.8元/平米/月,奥林匹克花园橄榄苑,2,瑞景居住区,,北辰,1号线西横堤站,0,2005年,264户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045381238/,板楼,18385,4,无开发商,容积率/1.5  绿化率/10%
5栋,暂无信息,万科新城紫荆苑,0,宜兴埠,,北辰,,0,未知年,57户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210836287696973/,板楼,16478,4,暂无信息,暂无容积率信息  暂无绿化率信息
4栋,0.45元/平米/月,金凤里,10,北仓镇,,北辰,,0,1996年,472户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051724958/,板楼,15101,4,无开发商,容积率/1.5  绿化率/10%
15栋,1元/平米/月,井田公寓,4,瑞景居住区,,北辰,1号线果酒厂站,2,2001年,1002户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045347756/,板楼,13750,4,无开发商,容积率/1.5  绿化率/10%
5栋,0.8元/平米/月,万科新城铃兰苑,1,宜兴埠,,北辰,3号线天士力站,0,2000年,44户,暂无信息,http://tj.lianjia.com/xiaoqu/1211099708344/,板楼,14651,4,万科地产,容积率/1.7  绿化率/15%
12栋,0.15元/平米/月,佳欣里,4,瑞景居住区,,北辰,1号线果酒厂站,0,1994年,810户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045342516/,板楼,13000,4,无开发商,容积率/1.5  绿化率/10%
7栋,0.5元/平米/月,国宜里,3,宜兴埠,,北辰,3号线张兴庄站,0,1995年,806户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045874676/,板楼,11974,4,无开发商,容积率/1.5  绿化率/10%
14栋,1.3元/平米/月,赤霞园,2,北仓镇,,北辰,,0,2012年,552户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052514569/,板楼,12935,4,无开发商,容积率/1.5  绿化率/10%
2栋,0.5元/平米/月,晨辉里公寓,3,果园新村,,北辰,,0,1999年,166户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052539856/,板楼,11556,4,无开发商,容积率/1.5  绿化率/10%
19栋,2.2元/平米/月,奥林匹克花园石榴苑,2,瑞景居住区,,北辰,1号线西横堤站,0,2010年,492户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045381640/,板楼,18028,4,无开发商,容积率/1.5  绿化率/10%
7栋,0.5元/平米/月,集安里,0,集贤里,雷锋小学,北辰,,0,1985年,487户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052585179/,板楼,10847,4,无开发商,暂无容积率信息  暂无绿化率信息
4栋,0.5元/平米/月,普同里,2,天穆镇,,北辰,,0,1995年,360户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053071865/,板楼,10883,4,无开发商,容积率/1.6  绿化率/10%
5栋,0.5元/平米/月,宜白北里,1,宜兴埠,,北辰,3号线张兴庄站,1,1990年,540户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053172612/,板楼,11890,1,天津建委,容积率/1.6  绿化率/10%
3栋,0.75元/平米/月,讷河西里,0,集贤里,,北辰,,0,2002年,96户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053152776/,板楼,11370,1,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,饶河公寓,0,集贤里,,北辰,,0,未知年,88户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053155147/,未知类型,11375,1,天津建委,容积率/1.5  绿化率/10%
1栋,暂无信息,顺天里,1,天穆镇,,北辰,,0,未知年,120户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211428441107959/,板楼,8264,2,暂无信息,容积率/0.28  绿化率/45%
9栋,0.5元/平米/月,翠萍园,4,宜兴埠,,北辰,3号线张兴庄站,0,2000年,437户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052519626/,板楼,11794,1,无开发商,容积率/1.5  绿化率/10%
3栋,0.5元/平米/月,谦兴里,1,宜兴埠,,北辰,3号线张兴庄站,0,1983年,234户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053149293/,板楼,11086,1,无开发商,容积率/1.7  绿化率/34%
8栋,0.5元/平米/月,顺义南里,2,天穆镇,,北辰,,0,1983年,428户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052578284/,板楼,10515,1,无开发商,容积率/1.9  绿化率/32%
5栋,0.8元/平米/月,高峰里,4,果园新村,,北辰,,0,1980年,291户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051694228/,板楼,12389,1,无开发商,容积率/1.6  绿化率/25%
23栋,1元/平米/月,刘园新苑,5,瑞景居住区,,北辰,1号线刘园站,0,2000年,1284户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047305519/,板楼/塔板结合,9952,1,无开发商,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,民贤里,0,宜兴埠,,北辰,,0,未知年,30户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210098691551032/,板楼,10105,1,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,万达青年城,0,宜兴埠,,北辰,3号线小淀站,0,未知年,30户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211741629263483/,板楼,8739,1,暂无信息,暂无容积率信息  暂无绿化率信息
26栋,0.8元/平米/月,天穆东苑,3,天穆镇,,北辰,,0,2008年,3086户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052581132/,塔楼,9354,1,无开发商,容积率/1.5  绿化率/10%
1栋,0.1元/平米/月,民顺里,0,宜兴埠,,北辰,3号线天士力站,0,1999年,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129528672269170/,板楼,10092,1,无开发商,容积率/1.5  绿化率/10%
3栋,1.35元/平米/月,淀荷园,0,小淀镇,,北辰,,0,2006年,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211099652729/,板楼,7898,1,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,天盈园,0,天穆镇,,北辰,,0,未知年,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1212560193302876/,板楼,5253,1,暂无信息,暂无容积率信息  暂无绿化率信息
5栋,1.8元/平米/月,都旺新城梅芳园,5,果园新村,,北辰,,0,2003年,385户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100876430/,板楼,16999,2,无开发商,容积率/1.5  绿化率/10%
12栋,2元/平米/月,双发金玺城,7,果园新村,,北辰,,0,2015年,635户,天津双发物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211099886716/,塔楼,15196,2,天津双发房产建设开发有限公司,容积率/2.47  绿化率/40%
2栋,0.5元/平米/月,金福隆大厦,2,天穆镇,,北辰,,0,2005年,158户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128685008466212/,板楼,12917,2,无开发商,容积率/1.6  绿化率/10%
2栋,0.5元/平米/月,宏园东里,0,宜兴埠,,北辰,3号线宜兴埠站,0,1991年,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129726861782164/,板楼,10154,1,无开发商,暂无容积率信息  暂无绿化率信息
3栋,0.45元/平米/月,金鹏里,11,北仓镇,,北辰,,0,1998年,245户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051610075/,板楼,15065,2,无开发商,容积率/1.5  绿化率/10%
4栋,暂无信息,延吉东里,1,北仓镇,,北辰,,0,未知年,252户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053171115/,未知类型,10368,4,天津建委,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,翠涛里,2,宜兴埠,,北辰,3号线张兴庄站,0,未知年,90户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045696175/,未知类型,11390,2,天津建委,容积率/1.6  绿化率/10%
6栋,0.55元/平米/月,普庆里,0,天穆镇,,北辰,,0,1999年,282户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053070984/,板楼,12250,2,天津建委,容积率/1.3  绿化率/15%
1栋,暂无信息,都汇杰座,3,天穆镇,,北辰,,0,未知年,320户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210683329818889/,塔楼,11339,2,暂无信息,暂无容积率信息  暂无绿化率信息
5栋,0.9元/平米/月,顺和里,5,果园新村,,北辰,,0,1994年,286户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053160271/,板楼,12907,2,天津建委,容积率/1.6  绿化率/10%
3栋,暂无信息,万科新城丁香苑,0,宜兴埠,,北辰,,0,未知年,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210552995229839/,板楼,19272,2,暂无信息,容积率/1.5  绿化率/10%
12栋,0.5元/平米/月,橙圃园,11,北仓镇,,北辰,,0,1990年,696户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052512663/,板楼,12005,2,无开发商,容积率/1.5  绿化率/10%
8栋,0.5元/平米/月,柳成里,0,天穆镇,,北辰,,0,1995年,504户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052569283/,板楼,11908,2,无开发商,容积率/1.5  绿化率/10%
7栋,0.55元/平米/月,宜兴南里,2,宜兴埠,,北辰,3号线张兴庄站,1,1999年,510户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045730376/,板楼,11066,2,无开发商,容积率/1.5  绿化率/10%
3栋,暂无信息,翠涛东里,2,宜兴埠,,北辰,3号线宜兴埠站,0,未知年,282户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052521727/,未知类型,9762,2,天津建委,容积率/1.5  绿化率/15%
18栋,0.5元/平米/月,拜泉里,6,集贤里,,北辰,,1,1981年,882户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052503029/,塔楼/板楼,10875,2,无开发商,容积率/1.5  绿化率/10%
5栋,暂无信息,康明花园,0,葛沽镇,,津南,,0,未知年,160户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054292992/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,金地公寓,0,辛庄,,津南,,0,未知年,1599户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047722999/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,调料楼,1,咸水沽,,津南,3号线金狮桥站,0,未知年,258户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046283933/,未知类型,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,兆恒广场院外SOHO,0,辛庄,,津南,,0,2016年,48户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/126877257674969/,板楼,暂无均价,0,天津市百利恒实业有限公司,容积率/2.7  绿化率/20%
2栋,暂无信息,福源里,0,咸水沽,,津南,,0,未知年,84户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811055478950/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,鑫港四号路,0,辛庄,,津南,,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210615567168145/,板楼,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
34栋,2.6元/平米/月,鑫谷园,0,辛庄,,津南,,0,2015年,300户,北京北辰信诚物业管理有限责任公司（天津分公司）,http://tj.lianjia.com/xiaoqu/1211100223363/,板楼,暂无均价,0,天津世通建设发展有限公司,容积率/1.36  绿化率/30%
5栋,暂无信息,林景家园,7,双港,,津南,,0,未知年,663户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210905032339869/,塔楼/板楼,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,红磡同堂,0,咸水沽,,津南,,0,未知年,42户,天津市红磡物业经营管理有限公司,http://tj.lianjia.com/xiaoqu/1212831673824070/,板楼,暂无均价,0,天津福泽红磡资产管理有限公司 ,容积率/1.6  绿化率/40%
1栋,2元/平米/月,六维极景,6,上杭路,,河东,,0,2007年,228户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045570798/,塔楼,19806,8,无开发商,容积率/1.6  绿化率/10%
29栋,0.8元/平米/月,秀丽园,16,太阳城,丽苑小学,河东,2号线屿东城站,2,2000年,1668户,暂无信息,http://tj.lianjia.com/xiaoqu/1211045658886/,板楼,17095,33,天津津基安居发展有限公司,容积率/1.7  绿化率/25%
4栋,2.5元/平米/月,清霖园,3,太阳城,丽苑小学,河东,,1,2014年,311户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046107734/,板楼,19123,8,无开发商,容积率/1.9  绿化率/15%
37栋,0.9元/平米/月,第六大道大洋嘉园,21,上杭路,,河东,,2,2004年,1358户,天津市优联物业发展有限公司,http://tj.lianjia.com/xiaoqu/1211045544557/,板楼,23115,20,天津万隆集团有限公司,容积率/1.5  绿化率/40%
1栋,暂无信息,源润大厦,9,常州道,,河东,2号线翠阜新村站,0,1999年,310户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/127330506485217/,板楼,8365,24,无开发商,容积率/1.6  绿化率/25%
8栋,0.5元/平米/月,顺达西里,15,向阳楼,二中心小学,河东,1号线营口道站,0,1994年,748户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045611139/,板楼,13175,19,无开发商,容积率/1.6  绿化率/10%
19栋,0.35元/平米/月,凤岐东里,5,万新村,香小,河东,2号线屿东城站,2,1990年,1790户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046490395/,板楼,14185,19,无开发商,容积率/1.5  绿化率/10%
17栋,0.15元/平米/月,冠云东里,4,万新村,盘山道小学,河东,2号线屿东城站,0,1996年,1616户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045570842/,板楼,13496,14,无开发商,容积率/1.6  绿化率/10%
13栋,0.5元/平米/月,荣泰公寓,8,大王庄,六纬路小学,河东,津滨9号线直沽站,0,1998年,1042户,暂无信息,http://tj.lianjia.com/xiaoqu/1211045518088/,板楼,17716,24,河东建委,容积率/2.2  绿化率/10%
22栋,1元/平米/月,神州花园,4,大直沽,街坊小学,河东,津滨9号线东兴路站,0,2003年,1190户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045551945/,板楼,25994,12,无开发商,容积率/1.6  绿化率/10%
10栋,0.5元/平米/月,倚虹西里,3,万新村,盘山道小学,河东,2号线屿东城站,0,1990年,997户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045599236/,板楼,14097,9,无开发商,容积率/1.6  绿化率/10%
4栋,3.9元/平米/月,中粮大道,30,大王庄,,河东,津滨9号线十一经路站,2,2015年,1493户,中粮物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211048057938/,板楼,31812,12,天津粮滨投资有限公司,容积率/4.94  绿化率/29%
10栋,0.8元/平米/月,汇和家园,9,春华街,,河东,2号线天津站站,0,2001年,841户,天津市立达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045473953/,板楼,24572,12,天津市房产总公司,容积率/2  绿化率/45%
16栋,1.7元/平米/月,融科金月湾,10,富民路,松竹里小学,河东,津滨9号线一号桥站,0,2010年,1502户,暂无信息,http://tj.lianjia.com/xiaoqu/1211062800308/,板楼,23305,12,无开发商,容积率/1.6  绿化率/10%
38栋,1.5元/平米/月,恋日风景,13,向阳楼,二中心小学,河东,2号线靖江路站,0,2001年,1811户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045603243/,板楼,24812,12,无开发商,容积率/1.6  绿化率/10%
32栋,0.45元/平米/月,华馨公寓,22,唐家口,,河东,2号线远洋国际中心站,0,2001年,1962户,天津市万华物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045470328/,板楼,23103,25,天津市华利得房地产有限公司,容积率/1.1  绿化率/29%
17栋,0.5元/平米/月,天泉西里,8,万新村,嵩山道小学,河东,,0,1986年,1717户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045594604/,板楼,13070,11,无开发商,容积率/1.6  绿化率/10%
6栋,0.2元/平米/月,明和里,12,春华街,,河东,2号线天津站站,0,1995年,961户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045486423/,板楼,20494,12,无开发商,容积率/2.12  绿化率/10%
10栋,0.8元/平米/月,万兴花园,2,向阳楼,二中心小学,河东,2号线翠阜新村站,4,2002年,419户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045618241/,板楼,17948,12,无开发商,容积率/1.6  绿化率/10%
25栋,0.4元/平米/月,和睦北里,7,中山门街,互助道小学,河东,津滨9号线中山门站,3,1998年,2326户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045748874/,板楼,17247,12,无开发商,容积率/1.5  绿化率/10%
11栋,0.5元/平米/月,金昌里,2,大直沽,,河东,津滨9号线东兴路站,0,1990年,556户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045540724/,板楼,15500,12,河东建设开发公司,容积率/1.75  绿化率/10%
20栋,0.5元/平米/月,云丽园,7,太阳城,丽苑小学,河东,2号线屿东城站,0,2000年,932户,暂无信息,http://tj.lianjia.com/xiaoqu/1211045660934/,板楼,16307,12,天津津基安居发展有限公司,容积率/1.7  绿化率/20%
19栋,0.1元/平米/月,曲溪西里,21,万新村,香小,河东,,1,1986年,1422户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045588143/,板楼,13898,12,无开发商,容积率/1.6  绿化率/10%
35栋,1.2元/平米/月,紫玉园,11,太阳城,丽苑小学,河东,2号线屿东城站,1,2003年,1352户,天津隽丰物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045662005/,板楼,22819,12,天津顺驰发展有限公司,容积率/1.7  绿化率/43%
2栋,0.75元/平米/月,金昌西里,2,大直沽,,河东,2号线翠阜新村站,0,1998年,286户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045541321/,板楼,15915,12,河东建委,容积率/1.55  绿化率/10%
14栋,0.5元/平米/月,黄岩里,10,二号桥街,,河东,津滨9号线二号桥站,0,1989年,1086户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047777376/,板楼,9409,12,无开发商,容积率/1.6  绿化率/10%
14栋,1.8元/平米/月,格调竹境,17,中山门街,友爱道小学,河东,津滨9号线中山门站,0,2010年,1458户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051294917/,板楼,23289,13,无开发商,容积率/1.5  绿化率/10%
1栋,3.5元/平米/月,红星大厦,67,上杭路,,河东,,0,2017年,300户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100744431/,塔楼,17548,13,无开发商,容积率/1.5  绿化率/10%
